query_id,beneficiary_id,query_country_code,query_country,query_type,query_state,query_region,query_county,query_city,query_postal_code,query_address
1023543,πασχαλίτσα ελληνοαγγλικό νηπιαγωγείο λτδ,CY,Cyprus,project,,,,,,
1023542,σύμβουλοι δημοσιότητας γνώρα λτδ,CY,Cyprus,project,,,,,,
1023541,απόστολος παπαδόπουλος λτδ,CY,Cyprus,project,,,,,,
1023540,παναγιώτα καραγεωργάκη,CY,Cyprus,project,,,,,,
1023539,συνεργείο αυτοκινήτων αχιλλέας γ. λοΐζου,CY,Cyprus,project,,,,,,
1023538,χαραλαμποσ κωνσταντινου,CY,Cyprus,project,,,,,,
1023537,πρόδρομος χατζηπαναγή,CY,Cyprus,project,,,,,,
1023536,χαράλαμπος χαραλάμπους,CY,Cyprus,project,,,,,,
1023535,ινστιτουτο αισθητικησ ανδρουλλα παπασαββα – καραολη λτδ,CY,Cyprus,project,,,,,,
1023534,μιχαλάκης λουκαΐδης falo motors ltd,CY,Cyprus,project,,,,,,
1023533,παναγιωτησ λαδοπουλησ,CY,Cyprus,project,,,,,,
1023532,δημητρίου δημήτρης επιπλώσεις,CY,Cyprus,project,,,,,,
1023531,παγκύπρια εταιρεία αρτοποιών λτδ,CY,Cyprus,project,,,,,,
1023530,παγκύπριος σύνδεσμος ξενοδόχων,CY,Cyprus,project,,,,,,
1023529,επιπλωσεισ μιχαλακησ τομαζοσ & υιοσ λτδ,CY,Cyprus,project,,,,,,
1023528,ινστιτούτο γεωργικών ερευνών,CY,Cyprus,project,,,,,,
1023527,ξυλουργειο σφηκουρησ λτδ,CY,Cyprus,project,,,,,,
1023526,παναγιωτησ πηλαβακησ,CY,Cyprus,project,,,,,,
1023525,παναγιωτησ μαρκιτσησ,CY,Cyprus,project,,,,,,
1023524,γιαννάκης ευαγόρου,CY,Cyprus,project,,,,,,
1023523,εργοστασιο μωσαϊκων μαρμαρων κωστασ μιχαηλιδη λτδ,CY,Cyprus,project,,,,,,
1023522,επιπλωσεισ μιχαλακη τομαζου & υιοσ λτδ,CY,Cyprus,project,,,,,,
1023521,ινστιτούτο εργασίας κύπρου (ινεκ)-πεο,CY,Cyprus,project,,,,,,
1023520,αναστασιοσ αντωνιου δ.ε.π.ε,CY,Cyprus,project,,,,,,
1023519,παναγιωτησ ευγενιου & χριστοδουλοσ κακουλλησ,CY,Cyprus,project,,,,,,
1023518,χαραλαμποσ νικολαου,CY,Cyprus,project,,,,,,
1023517,παναγιωτησ φιλιππου,CY,Cyprus,project,,,,,,
1023516,δημητράκης χριστοφή,CY,Cyprus,project,,,,,,
1023515,εργοστασιο επιπλων σταυροσ τιμοθεουσ λτδ,CY,Cyprus,project,,,,,,
1023514,εργοστασιο επιπλων σταυροσ τιμοθεου λτδ,CY,Cyprus,project,,,,,,
1023513,βιομηχανια ψυγειων πηγασοσ λτδ,CY,Cyprus,project,,,,,,
1023512,βιομηχανια παγωτου ζυμαρασ λτδ,CY,Cyprus,project,,,,,,
1023511,δικηγορικο γραφειο χριστου μ. τριανταφυλλιδη / μυρια χαραλαμπουσ,CY,Cyprus,project,,,,,,
1023510,βιομηχανια βιολουκ λτδ,CY,Cyprus,project,,,,,,
1023509,εργοστάσιο επίπλων α. πολυκάρπου & υιοί λτδ,CY,Cyprus,project,,,,,,
1023508,σεβαστιδου κυριακη,CY,Cyprus,project,,,,,,
1023507,ονουφρίου αλέξης,CY,Cyprus,project,,,,,,
1023491,χαραλαμποσ δ. τσοκκου,CY,Cyprus,project,,,,,,
1023490,παναγιωτησ α. κεριμησ,CY,Cyprus,project,,,,,,
1023489,ερευνητικό 'ιδρυμα π.λ.,CY,Cyprus,project,,,,,,
1023488,"αρτοπωλειο & ζαχαροπλαστειο ""αγιοσ θεραπων"" λτδ",CY,Cyprus,project,,,,,,
1023487,επιπλωσεισ & ξυλουργικα ανδρεασ νεαρχου & υιοσ λτδ,CY,Cyprus,project,,,,,,
1023486,ττοφαλλασ ξυλουργοτεχνικη λτδ,CY,Cyprus,project,,,,,,
1023485,ατλαντίς συμβουλευτική κύπρου λτδ,CY,Cyprus,project,,,,,,
1023484,ανακυκλοσ περιβαλλοντικη λτδ / ανδρουλα πετρου,CY,Cyprus,project,,,,,,
1023483,ανακυκλοσ περιβαλλοντικη λτδ / μιχαλησ χειμαρριδησ,CY,Cyprus,project,,,,,,
1023482,σύνδεσμος οινοπαραγωγών κύπρου,CY,Cyprus,project,,,,,,
1023481,δημήτρης κωνσταντίνου,CY,Cyprus,project,,,,,,
1023480,αρχοντικό παπαδοπούλου λτδ,CY,Cyprus,project,,,,,,
1023479,νικολεττα χαραλαμπιδου δ.ε.π.ε,CY,Cyprus,project,,,,,,
1023478,αναστασια παπαποστολου / παναγιωτα- παναγουλα μιτσιγκα,CY,Cyprus,project,,,,,,
1023477,σεραφείμ χαραλάμπους,CY,Cyprus,project,,,,,,
1023476,παναγιωτα κωνσταντινου,CY,Cyprus,project,,,,,,
1023475,φλωρεντία χαραλάμπους λτδ,CY,Cyprus,project,,,,,,
1023474,συμβουλιο κοινοτικου εθελοντισμου πυλασ (σκε) / παναγιωτα χριστοφη,CY,Cyprus,project,,,,,,
1023473,συμβουλιο κοινοτικου εθελοντισμου πυλασ (σκε) / παναγιωτα αντωνιου,CY,Cyprus,project,,,,,,
1023472,συμβουλιο κοινοτικου εθελοντισμου πυλασ (σκε) / αντρουλα ιωσηφ,CY,Cyprus,project,,,,,,
1023471,συμβουλιο κοινοτικου εθελοντισμου πυλασ (σκε) / ελενα μουζουρη,CY,Cyprus,project,,,,,,
1023470,σύνδεσμος βιομηχάνων μωσαϊκών και μαρμάρων κύπρου,CY,Cyprus,project,,,,,,
1023469,σοφοκλής κυπριανού λτδ,CY,Cyprus,project,,,,,,
1023468,μιχαλακησ αλεξανδρου λτδ,CY,Cyprus,project,,,,,,
1023467,σωκράτης βενιζέλου,CY,Cyprus,project,,,,,,
1023466,σοφοκλής στυλιανού,CY,Cyprus,project,,,,,,
1023465,δημήτρης δημητρίου,CY,Cyprus,project,,,,,,
1023464,γεώργιος βασιλείου,CY,Cyprus,project,,,,,,
1023463,κυπριακή εταιρεία εισαγωγών λτδ,CY,Cyprus,project,,,,,,
1023462,κυπριακή ακαδημία δημόσιας διοιίκησης,CY,Cyprus,project,,,,,,
1023461,κοινοτικο συμβουλιο παλωδιασ / παναγιωτησ ελληνασ,CY,Cyprus,project,,,,,,
1023460,κοινοτικό συμβούλιο λυμπιών,CY,Cyprus,project,,,,,,
1023459,κοινοτικο συμβουλιο οικου / μαρσια κονταρινη,CY,Cyprus,project,,,,,,
1023458,ψησταριά καπάτσος λτδ,CY,Cyprus,project,,,,,,
1023457,κυριάκος μαραγκός,CY,Cyprus,project,,,,,,
1023456,θεόδωρος θεοδώρου,CY,Cyprus,project,,,,,,
1023455,φαρμακειο γεωργιοσ χατζηκυριακοσ / γεωργια τσιαρτα,CY,Cyprus,project,,,,,,
1023454,παγκύπρια εταιρεία αρτοποιών λτδ,CY,Cyprus,project,,,,,,
1023453,χριστακησ αντωνιου υδραυλικα & αλουμινια λτδ,CY,Cyprus,project,,,,,,
1023452,χριστάκης αντωνίου υδραυλικά & αλουμίνια λτδ,CY,Cyprus,project,,,,,,
1023451,αναστάσιο νικολάου θεοδώρου,CY,Cyprus,project,,,,,,
1023450,χριστακησ αυγουστη λτδ,CY,Cyprus,project,,,,,,
1023449,μαυρουδής βιοτζιόν λτδ,CY,Cyprus,project,,,,,,
1023448,επίκεντρο εκδοτική λτδ,CY,Cyprus,project,,,,,,
1023447,χριστακησ κυριακου (επιπλωσεισ - ξυλουργικα) λτδ,CY,Cyprus,project,,,,,,
1023446,γενναδιοσ θεολογου & υιοι λτδ,CY,Cyprus,project,,,,,,
1023445,χριστιανα τσιολακη,CY,Cyprus,project,,,,,,
1023444,διονύσης χρίστου,CY,Cyprus,project,,,,,,
1023443,παντελής μιχαήλ βιτσαΐτης λτδ,CY,Cyprus,project,,,,,,
1023442,μεταλλικα ηρακλησ μιχαηλιδησ λτδ,CY,Cyprus,project,,,,,,
1023441,πυγμαλίων τεχνική λτδ,CY,Cyprus,project,,,,,,
1023440,κυριάκος παύλου auto & tyres services ltd,CY,Cyprus,project,,,,,,
1023439,αντωνάκης παντελή & σια λτδ,CY,Cyprus,project,,,,,,
1023438,χριστιανα ζηνωνοσ,CY,Cyprus,project,,,,,,
1023437,σωτηρουλα πετρακη,CY,Cyprus,project,,,,,,
1023436,σκουταρησ μιχαλησ,CY,Cyprus,project,,,,,,
1023435,πισσουρου ουρανια,CY,Cyprus,project,,,,,,
1023434,δημήτρης μιχαήλ,CY,Cyprus,project,,,,,,
1023433,γιαννάκης γιάννου,CY,Cyprus,project,,,,,,
1023432,"υπουργείο υγείας,γενικό χημείο του κράτους",CY,Cyprus,project,,,,,,
1023431,συνδεσμοσ γονεων ειδικου σχολειου ευαγγελισμοσ / μαρια τουμαζου,CY,Cyprus,project,,,,,,
1023430,χριστακησ πιττασ μωσαϊκα μαρμαρα λτδ,CY,Cyprus,project,,,,,,
1023429,χριστάκης πίττας μωσαϊκά μάρμαρα λτδ,CY,Cyprus,project,,,,,,
1023428,πέρικκος χάρης,CY,Cyprus,project,,,,,,
1023427,παναγιωτα μιχαηλ,CY,Cyprus,project,,,,,,
1023426,μαγδαλενα μαμροτ,CY,Cyprus,project,,,,,,
1023425,αναστασια γεραλη,CY,Cyprus,project,,,,,,
1023424,χρυστουλα σαββα (chs quality cleaner) / paula matilda toma,CY,Cyprus,project,,,,,,
1023423,χριστοφησ σιαλη & υιοσ λτδ,CY,Cyprus,project,,,,,,
1023422,εγκωμιτησ και δημητριου λτδ,CY,Cyprus,project,,,,,,
1023421,συνεκτικη λτδ,CY,Cyprus,project,,,,,,
1023420,φαρμακεια π. αποστολιδησ λιμιτεδ / natalia louttchenko,CY,Cyprus,project,,,,,,
1023419,στυλιανοσ ν. χριστοφορου & συνεργατεσ / ανδρεασ κωνσταντινιδησ,CY,Cyprus,project,,,,,,
1023418,στυλιανοσ ν. χριστοφορου & συνεργατεσ / αλεξια ζαβρου,CY,Cyprus,project,,,,,,
1023417,γιαννακησ κ. αγαθοκλεουσ & υιοι λτδ,CY,Cyprus,project,,,,,,
1023416,παντελείς α. λειβαδιώτη λτδ,CY,Cyprus,project,,,,,,
1023415,χριστακησ ν. ματθαιου / μαρια ανδρεου,CY,Cyprus,project,,,,,,
1023414,αχιλλέας & πανίκκος αντρέας co ltd,CY,Cyprus,project,,,,,,
1023413,προυντζοσ & προυντζοσ δ.ε.π.ε.,CY,Cyprus,project,,,,,,
1023412,λευτέρης & αντώνης (ξυλουργεία) λτδ,CY,Cyprus,project,,,,,,
1023411,χαριδημοσ & υιοι λτδ,CY,Cyprus,project,,,,,,
1023410,μικαελλα παπαστυλιανου,CY,Cyprus,project,,,,,,
1023409,στεφανοσ καραγιανιδησ ξυλουργικεσ εργασιεσ λτδ,CY,Cyprus,project,,,,,,
1023408,ανάπτυξη τεχνολογικών υποδομών ανοικτού πανεπιστημίου κύπρου (η-πανεπιστήμιο),CY,Cyprus,project,,,,,,
1023407,ιδιωτικό φροντιστήριο αριστειο λτδ,CY,Cyprus,project,,,,,,
1023406,ιδιωτικο φροντιστηριο στελιοσ γαβριλου λτδ / γιωτα μαραγκου,CY,Cyprus,project,,,,,,
1023405,ιδιωτικο φροντιστηριο τρια.δεκατεσσερα πι λτδ,CY,Cyprus,project,,,,,,
1023404,ιδιωτικο φροντιστηριο ταζ λτδ,CY,Cyprus,project,,,,,,
1023403,ιδιωτικό φροντιστήριο η/υ επίτευγμα λτδ/,CY,Cyprus,project,,,,,,
1023402,ιδιωτικό φροντιστήριο terracom ltd,CY,Cyprus,project,,,,,,
1023401,ιδιωτικο φροντιστηριο c.a.h. ltd/,CY,Cyprus,project,,,,,,
1023400,δημήτρης κωνσταντίνου (εμπορική επωνυμία jimmy's,CY,Cyprus,project,,,,,,
1023399,δημητρησ καίμακλιωτησ,CY,Cyprus,project,,,,,,
1023398,αθανασια κωνσταντινου,CY,Cyprus,project,,,,,,
1023397,κυπριακό ακουολογικό κέντρο,CY,Cyprus,project,,,,,,
1023396,χριστινα βασιλειαδου λτδ,CY,Cyprus,project,,,,,,
1023395,βραχιμησ χατζηχαννασ / παναγιωτα ορφανου,CY,Cyprus,project,,,,,,
1023394,ματθαιοσ τσαγγαριδησ (μηχανουργειο) λτδ,CY,Cyprus,project,,,,,,
1023393,μιχάλης πουμπουρής,CY,Cyprus,project,,,,,,
1023392,μαρίνος παναγιώτου,CY,Cyprus,project,,,,,,
1023391,κυριακοσ χατζηκαλλησ,CY,Cyprus,project,,,,,,
1023390,γεωργιοσ χαραλαμπουσ,CY,Cyprus,project,,,,,,
1023389,βερονικα δημητριαδου,CY,Cyprus,project,,,,,,
1023388,κυπριακό ινστιτούτο βιοϊατρικών επιστημών,CY,Cyprus,project,,,,,,
1023387,ευαγορου πατσαλιδου κουλλα / ελενη νικολαου,CY,Cyprus,project,,,,,,
1023386,εταιρεια αναπτυξεωσ αγρου η «προοδοσ» λτδ,CY,Cyprus,project,,,,,,
1023385,κεραμειο κακογιαννη λτδ,CY,Cyprus,project,,,,,,
1023384,γεωργιοσ κουτσουδησ λτδ,CY,Cyprus,project,,,,,,
1023383,εταιρεια αλουμινιων ε.θ.ε. λτδ,CY,Cyprus,project,,,,,,
1023382,θεοδωρου παναγιωτησ / αιμιλια χατζηπαπα,CY,Cyprus,project,,,,,,
1023381,κυριακοσ μιλτιαδουσ,CY,Cyprus,project,,,,,,
1023380,κυριακοσ βασιλωττοσ,CY,Cyprus,project,,,,,,
1023379,δημητρησ μιχαηλιδησ,CY,Cyprus,project,,,,,,
1023378,γεωργιοσ παναγιωτου,CY,Cyprus,project,,,,,,
1023377,αντωνιου κωνσταντια,CY,Cyprus,project,,,,,,
1023376,αντιγονη παναγιωτου,CY,Cyprus,project,,,,,,
1023375,στεφανοσ διομηδουσ λτδ / μαρκελλα αντωνιου,CY,Cyprus,project,,,,,,
1023374,γεωργιοσ νεοκλεουσ λτδ,CY,Cyprus,project,,,,,,
1023373,γεωργιοσ ποταμιτησ / δωροθεα πετσα,CY,Cyprus,project,,,,,,
1023372,σταύρος νεοφύτου & υιοί λτδ,CY,Cyprus,project,,,,,,
1023371,χρήστος μαρνέρος,CY,Cyprus,project,,,,,,
1023370,σωκρατησ σωκρατουσ,CY,Cyprus,project,,,,,,
1023369,μαριαννα αναγιωτου,CY,Cyprus,project,,,,,,
1023368,κυπρουλα γερασιμου,CY,Cyprus,project,,,,,,
1023367,κλεανθησ νεοκλεουσ,CY,Cyprus,project,,,,,,
1023366,θεοδωροσ αποστολου,CY,Cyprus,project,,,,,,
1023365,αντρέας γούναρης,CY,Cyprus,project,,,,,,
1023364,στεφανου φοινικου & στεφανου γεωργιοσ,CY,Cyprus,project,,,,,,
1023363,περικλησ θεοδωρου & υιοι μεταλλικαι κατασκευαι λτδ,CY,Cyprus,project,,,,,,
1023362,λεόντιος κατσαρής,CY,Cyprus,project,,,,,,
1023361,λευτερησ γεωργιου,CY,Cyprus,project,,,,,,
1023360,κυριακοσ νικολαου,CY,Cyprus,project,,,,,,
1023359,θεόδωρος θεοδώρου,CY,Cyprus,project,,,,,,
1023358,κυριακοσ ιωαννου ξυλουργικη λτδ,CY,Cyprus,project,,,,,,
1023357,γεώργιος λεωνίδα λτδ,CY,Cyprus,project,,,,,,
1023356,άγγελος χαρούς λτδ,CY,Cyprus,project,,,,,,
1023355,παιδικοσ σταθμοσ το τρεχαντηρι λτδ,CY,Cyprus,project,,,,,,
1023354,μαριαννα βιολαρη,CY,Cyprus,project,,,,,,
1023353,κυριακοσ παφιτησ,CY,Cyprus,project,,,,,,
1023352,δημητρησ ιακωβου,CY,Cyprus,project,,,,,,
1023351,γιώργος λοϊζου,CY,Cyprus,project,,,,,,
1023350,αθανασια σταυρου,CY,Cyprus,project,,,,,,
1023349,"χριστινα στρατη, ορεστησ διζογλιδησ",CY,Cyprus,project,,,,,,
1023348,κυπριακό κέντρο ευρωπαϊκών και διεθνών σχέσεων,CY,Cyprus,project,,,,,,
1023347,δημητρησ σαρρησ λτδ / ουρανια καραγεωργιου,CY,Cyprus,project,,,,,,
1023346,δημητρησ σαρρησ λτδ / νικη γλυκη,CY,Cyprus,project,,,,,,
1023345,ζαχαρίας μιχαήλ λτδ,CY,Cyprus,project,,,,,,
1023344,γεωργιοσ μουγησ λτδ,CY,Cyprus,project,,,,,,
1023343,ερμιδωνη πλατων / σοφια ιουλιανου,CY,Cyprus,project,,,,,,
1023342,παντελής μιχαήλ (βιτσαϊτης) λτδ,CY,Cyprus,project,,,,,,
1023341,σωκρατησ ζαβροσ,CY,Cyprus,project,,,,,,
1023340,νικολαοσ κουνησ,CY,Cyprus,project,,,,,,
1023339,ζαχαριασ κτωρησ,CY,Cyprus,project,,,,,,
1023338,γεώργιος μηνά & υιοί λτδ,CY,Cyprus,project,,,,,,
1023337,ταχυδομη λτδ / κυριακουλλα νικολαου,CY,Cyprus,project,,,,,,
1023336,τεντοταπ λτδ,CY,Cyprus,project,,,,,,
1023335,δεσποινα π. χατζημαρκου συμβουλοι πολιτικοι μηχανικοι λτδ / σωτηρουλα ευθυμιαδου,CY,Cyprus,project,,,,,,
1023334,κωστακησ π. χαραλαμπουσ λτδ,CY,Cyprus,project,,,,,,
1023333,κωστάκης π. χαραλάμπους (κόσιης) ξυλουργικές εργασίες λτδ,CY,Cyprus,project,,,,,,
1023332,αντρέας λ. βασιλείου λτδ,CY,Cyprus,project,,,,,,
1023331,ξενοφών λ. βασιλείου,CY,Cyprus,project,,,,,,
1023330,μιχάλης α. μιχαήλ & υιοί λτδ,CY,Cyprus,project,,,,,,
1023329,βωνιατησ π. (κρυσταλ) κο λτδ,CY,Cyprus,project,,,,,,
1023328,ιωάννης α αριστείδου,CY,Cyprus,project,,,,,,
1023327,νικολαου euroaudit ltd/,CY,Cyprus,project,,,,,,
1023326,κονικκου & ευσταθιου λτδ,CY,Cyprus,project,,,,,,
1023325,αντώνης & φουλής μιχαήλ λτδ,CY,Cyprus,project,,,,,,
1023324,λευτερησ & αντωνησ (ξυλουργεια) λτδ,CY,Cyprus,project,,,,,,
1023323,αντωνίου & χρίστου (ηλιακά συστήματα) λτδ,CY,Cyprus,project,,,,,,
1023322,ανδρεασ-radu λεωνιδου,CY,Cyprus,project,,,,,,
1023321,κέντρο συμβουλευτικής και επαγγελματικής ανάπτυξης,CY,Cyprus,project,,,,,,
1023320,χριστοσ παπαχριστοφορου λτδ,CY,Cyprus,project,,,,,,
1023319,αγγελοσ χριστοδουλιδησ,CY,Cyprus,project,,,,,,
1023318,ηλιακοι θερμοσιμφωνεσ βελπα λτδ,CY,Cyprus,project,,,,,,
1023317,γιώτης χαρτούμπαλος,CY,Cyprus,project,,,,,,
1023316,ανοικτό πανεπιστήμιο κύπρου,CY,Cyprus,project,,,,,,
1023315,ηλιακοί θερμοσίφωνες βέλπα λτδ,CY,Cyprus,project,,,,,,
1023314,ηνωμενα τουβλοποιεια λτδ,CY,Cyprus,project,,,,,,
