query_id,beneficiary_id,query_country_code,query_country,query_type,query_state,query_region,query_county,query_city,query_postal_code,query_address
8880,"tomorrow - mediacao imobiliaria, lda",PT,Portugal,project,,Norte,,,,
8881,"tomorrow options - microelectronics, s.a.",PT,Portugal,project,,Norte,,,,
8882,tonalidades frescas - tinturaria e acabamentos lda,PT,Portugal,project,,Norte,,,,
8883,"top balanco - gestao & contabilidade, lda",PT,Portugal,project,,Região Autónoma dos Açores,,,,
8884,"top green,lda.",PT,Portugal,project,,Norte,,,,
8885,"topack - industria de plasticos, sa",PT,Portugal,project,,Centro,,,,
8886,"topcoatembal packaging e tratamento de plasticos, lda.",PT,Portugal,project,,Centro,,,,
8887,"topiteu, alheiras de mirandela lda",PT,Portugal,project,,Norte,,,,
8888,"topview tools, lda",PT,Portugal,project,,Centro,,,,
8889,toque dourado unipessoal lda.,PT,Portugal,project,,Centro,,,,
8890,"tormel-tornearia mecanica, lda",PT,Portugal,project,,Centro,,,,
8891,tormetais - sociedade de comercializacao de metais lda,PT,Portugal,project,,Norte,,,,
8892,torrecid portugal-vidrados e corantes ceramicos lda,PT,Portugal,project,,Centro,,,,
8893,torrefacao de manuel lapa lda,PT,Portugal,project,,Norte,,,,
8894,torreguia - cooperativa de solidariedade social crl,PT,Portugal,project,,Lisboa,,,,
8895,torres e belo sa,PT,Portugal,project,,Centro,,,,
8896,"torres on trade, lda",PT,Portugal,project,,Lisboa,,,,
8897,"torreslog, lda.",PT,Portugal,project,,Lisboa,,,,
8898,"torrestir transitarios, ldª",PT,Portugal,project,,Norte,,,,
8899,"torriba, organizacao de produtores de hortofruticolas, s.a.",PT,Portugal,project,,Alentejo,,,,
8900,toscca - equipamentos em madeira lda,PT,Portugal,project,,Centro,,,,
8901,"touchvalue - decapagem e pintura industrial, lda",PT,Portugal,project,,Alentejo,,,,
8902,"tovartex - industria textil, ldª",PT,Portugal,project,,Centro,,,,
8903,tracos originais  artes graficas unipessoal lda,PT,Portugal,project,,Norte,,,,
8904,training-4u - formacao e consultadoria lda,PT,Portugal,project,,Lisboa,,,,
8905,tramel transformadora metalurgica lda,PT,Portugal,project,,Norte,,,,
8906,"transactor logistica, transportes e servicos, lda",PT,Portugal,project,,Centro,,,,
8907,transaire transportes de mercadorias lda,PT,Portugal,project,,Centro,,,,
8908,"transbranca - transportes, sa",PT,Portugal,project,,Centro,,,,
8909,"transcunha - transportes rodoviarios de viana, lda",PT,Portugal,project,,Norte,,,,
8910,transdev (portugal) transportes lda.,PT,Portugal,project,,Norte,,,,
8911,transfermentoes transportes lda,PT,Portugal,project,,Norte,,,,
8912,transform - consultadoria e formacao profissional nos transportes lda,PT,Portugal,project,,Norte,,,,
8913,"transformadora metalica da seixa, s.a.",PT,Portugal,project,,Norte,,,,
8914,transfradelos - transportadora de carga lda,PT,Portugal,project,,Centro,,,,
8915,transgranitos - marmores e granitos do alto tamega lda,PT,Portugal,project,,Norte,,,,
8916,transmagalhaes - transportes lda.,PT,Portugal,project,,Norte,,,,
8917,transmaia transportes lda,PT,Portugal,project,,Norte,,,,
8918,transnautica - transportes e navegacao s.a.,PT,Portugal,project,,Norte,,,,
8919,"transneiva - sociedade de transportes, lda.",PT,Portugal,project,,Norte,,,,
8920,"transniza - sociedade de transportes, lda",PT,Portugal,project,,Centro,,,,
8921,"transogas-sociedade de transportes, oleos e combustiveis lda",PT,Portugal,project,,Centro,,,,
8922,"transoliveira - transportes de mercadorias, lda.",PT,Portugal,project,,Centro,,,,
8923,"transporcarga - transportes de carga, lda",PT,Portugal,project,,Centro,,,,
8924,"transportadora ideal de envendos, sa",PT,Portugal,project,,Centro,,,,
8925,transportadora o expresso de ourem lda,PT,Portugal,project,,Centro,,,,
8926,transportes aereos portugueses s.a.,PT,Portugal,project,,Lisboa,,,,
8927,transportes almeida e paula lda,PT,Portugal,project,,Centro,,,,
8928,"transportes azkar (portugal), sociedade unipessoal, lda.",PT,Portugal,project,,Norte,,,,
8929,"transportes bernardo marques, lda",PT,Portugal,project,,Centro,,,,
8930,"transportes ca vai sintra, lda.",PT,Portugal,project,,Lisboa,,,,
8931,"transportes coelho mariano, lda",PT,Portugal,project,,Centro,,,,
8932,transportes de mercadorias rendufenses lda,PT,Portugal,project,,Norte,,,,
8933,"transportes de mercadorias vascormendes, lda",PT,Portugal,project,,Alentejo,,,,
8934,transportes ferreira & domingues lda,PT,Portugal,project,,Centro,,,,
8935,transportes figueiredo e figueiredo lda,PT,Portugal,project,,Norte,,,,
8936,transportes freitas lda,PT,Portugal,project,,Norte,,,,
8937,transportes heitor & carlos lda,PT,Portugal,project,,Centro,,,,
8938,"transportes irmaos barbosa, lda.",PT,Portugal,project,,Norte,,,,
8939,"transportes lemos, lda",PT,Portugal,project,,Centro,,,,
8940,"transportes malau, lda",PT,Portugal,project,,Norte,,,,
8941,transportes mariano e filhos lda,PT,Portugal,project,,Centro,,,,
8942,transportes marques de pombal lda,PT,Portugal,project,,Centro,,,,
8943,transportes matos & filhos lda,PT,Portugal,project,,Norte,,,,
8944,"transportes mercadorias vila novense, lda.",PT,Portugal,project,,Centro,,,,
8945,transportes moura lda,PT,Portugal,project,,Norte,,,,
8946,"transportes ochoa, sa",PT,Portugal,project,,Lisboa,,,,
8947,"transportes os tres mosqueteiros, lda",PT,Portugal,project,,Alentejo,,,,
8948,transportes pascoal lda,PT,Portugal,project,,Centro,,,,
8949,transportes quim sousa lda,PT,Portugal,project,,Norte,,,,
8950,"transportes rodoviarios de mercadorias de aguieira, sa",PT,Portugal,project,,Centro,,,,
8951,"transportes unidos, lda",PT,Portugal,project,,Norte,,,,
8952,"transucatas solucoes ambientais, s.a.",PT,Portugal,project,,Lisboa,,,,
8953,"transurbanos de guimaraes, transportes publicos, lda.",PT,Portugal,project,,Norte,,,,
8954,tratris - tratamento de residuos industriais sa,PT,Portugal,project,,Centro,,,,
8955,traver - trabalhos verticais lda,PT,Portugal,project,,Lisboa,,,,
8956,"tre - transportes rodoviarios de evora, s.a.",PT,Portugal,project,,Alentejo,,,,
8957,"tres i - desenvolvimento de gestao de lares, lda",PT,Portugal,project,,Lisboa,,,,
8958,triade centro empresarial de desenvolvimento estrategico e de formacao lda.,PT,Portugal,project,,Norte,,,,
8959,triaf seguranca e telecomunicacoes de braga lda,PT,Portugal,project,,Norte,,,,
8960,"trialve industria textil, lda.",PT,Portugal,project,,Norte,,,,
8961,tribunas & figueiredo lda,PT,Portugal,project,,Centro,,,,
8962,trifacelos instalacoes electricas lda,PT,Portugal,project,,Norte,,,,
8963,"triformis - consultoria em negocios, lda",PT,Portugal,project,,Norte,,,,
8964,trilho - associacao para o desenvolvimento rural,PT,Portugal,project,,Alentejo,,,,
8965,"triperu - sociedade de producao e comercializacao de aves, s.a.",PT,Portugal,project,,Centro,,,,
8966,tripolar electricidade e telecomunicacoes sa,PT,Portugal,project,,Norte,,,,
8967,"triv glass, lda.",PT,Portugal,project,,Norte,,,,
8968,"trl - texteis em rede, lda",PT,Portugal,project,,Norte,,,,
8969,trofa xxi - associacao de desenvolvimento do concelho da trofa,PT,Portugal,project,,Norte,,,,
8970,"trofaguas - servicos ambientais, eem",PT,Portugal,project,,Norte,,,,
8971,trofilectrica-montagens electricas e venda de material electrico lda,PT,Portugal,project,,Norte,,,,
8972,"troncadis - sociedade de distribuicao, s.a.",PT,Portugal,project,,Centro,,,,
8973,tualimpa servico geral de limpeza lda. ,PT,Portugal,project,,Norte,,,,
8974,"tubival - instalacoes industriais, lda",PT,Portugal,project,,Norte,,,,
8975,tubofuro tubos em p v c sa,PT,Portugal,project,,Centro,,,,
8976,tucha malhas e confeccoes lda,PT,Portugal,project,,Norte,,,,
8977,tudopan maquinas e materias primas para panificacao lda,PT,Portugal,project,,Norte,,,,
8978,tufama construcao civil lda,PT,Portugal,project,,Norte,,,,
8979,tui portugal - agencia de viagens e turismo s.a.,PT,Portugal,project,,Lisboa,,,,
8980,tuna musical brandoense,PT,Portugal,project,,Norte,,,,
8981,"tupai - fabrica de acessorios industriais, sa",PT,Portugal,project,,Centro,,,,
8982,"tupperware - industria lusitana de artigos domesticos, lda.",PT,Portugal,project,,Centro,,,,
8983,"turalvor,exploracao de apartamentos turisticos e actividades hoteleiras lda ",PT,Portugal,project,,Algarve,,,,
8984,turicasais - actividades turisticas s.a.,PT,Portugal,project,,Norte,,,,
8985,"turifonte - empreendimentos hoteleiros, s.a.",PT,Portugal,project,,Região Autónoma da Madeira,,,,
8986,turiscar rent a car s.a.,PT,Portugal,project,,Lisboa,,,,
8987,"turismo de portugal,i.p. - escola de hotelaria e turismo de coimbra",PT,Portugal,project,,Centro,,,,
8988,"turismo de portugal,i.p. - escola de hotelaria e turismo de lamego",PT,Portugal,project,,Norte,,,,
8989,"turismo de portugal,i.p. - escola de hotelaria e turismo de portalegre",PT,Portugal,project,,Alentejo,,,,
8990,"turismo de portugal,i.p. - escola de hotelaria e turismo do algarve",PT,Portugal,project,,Algarve,,,,
8991,"turismo de portugal,i.p. - escola de hotelaria e turismo do porto",PT,Portugal,project,,Norte,,,,
8992,turismo do porto e norte de portugal,PT,Portugal,project,,Norte,,,,
8993,turiviana - turismo irmaos laranjeira lda,PT,Portugal,project,,Norte,,,,
8994,tuteve - associacao turistica das terras verdes,PT,Portugal,project,,Norte,,,,
8995,tv ria - sistemas de comunicacao lda,PT,Portugal,project,,Centro,,,,
8996,tww servicos de helpline e de atendimento telefonico lda,PT,Portugal,project,,Norte,,,,
8997,udaca uniao adegas coops dao ucrl,PT,Portugal,project,,Centro,,,,
8998,udex - importacao e representacoes s.a.,PT,Portugal,project,,Norte,,,,
8999,udipss-lisboa - uniao distrital das instituicoes particulares de solidariedade social,PT,Portugal,project,,Lisboa,,,,
9000,"uem - unidade de estruturas metalicas, s.a.",PT,Portugal,project,,Norte,,,,
9001,"uepro - engenharia de moldes, exportacao e importacao lda",PT,Portugal,project,,Centro,,,,
9002,uern-uniao das associacoes empresariais da regiao norte,PT,Portugal,project,,Norte,,,,
9003,"ufizi - consultadoria e formacao para os negocios e a gestao, lda",PT,Portugal,project,,Norte,,,,
9004,"ugt - madeira, uniao geral de trabalhadores da madeira",PT,Portugal,project,,Região Autónoma da Madeira,,,,
9005,"uic - unidade de industria auto mecanica do centro, lda",PT,Portugal,project,,Centro,,,,
9006,ulmolde moldes tecnicos sa,PT,Portugal,project,,Norte,,,,
9007,"uls de castelo branco, e.p.e.",PT,Portugal,project,,Centro,,,,
9008,umbelino monteiro sa,PT,Portugal,project,,Centro,,,,
9009,unave - associacao para a formacao profissional e investigacao da universidade de aveiro,PT,Portugal,project,,Centro,,,,
9010,uniao cultural e desportiva de cagido,PT,Portugal,project,,Centro,,,,
9011,uniao das instituicoes particulares de solidariedade social da madeira,PT,Portugal,project,,Região Autónoma da Madeira,,,,
9012,uniao das instituicoes particulares de solidariedade social do concelho de cantanhede,PT,Portugal,project,,Centro,,,,
9013,uniao de associacoes do comercio e servicos - uacs,PT,Portugal,project,,Lisboa,,,,
9014,"uniao de camionagem de carga, lda",PT,Portugal,project,,Algarve,,,,
9015,uniao distrital das instituicoes particulares de solidariedade social de braga,PT,Portugal,project,,Norte,,,,
9016,uniao dos sindicatos de castelo branco/cgtp-in,PT,Portugal,project,,Centro,,,,
9017,uniao empresarial do vale do minho,PT,Portugal,project,,Norte,,,,
9018,uniao transportes carvalhos lda,PT,Portugal,project,,Norte,,,,
9019,"unicambio - agencia de cambios, s.a.",PT,Portugal,project,,Lisboa,,,,
9020,unidade local de saude da guarda e.p.e.,PT,Portugal,project,,Centro,,,,
9021,"unidade local de saude de matosinhos, e.p.e.",PT,Portugal,project,,Norte,,,,
9022,"unidade local de saude do alto minho, e.p.e.",PT,Portugal,project,,Norte,,,,
9023,"unidade local de saude do baixo alentejo, e.p.e.",PT,Portugal,project,,Alentejo,,,,
9024,unidade local de saude do litoral alentejano e.p.e.,PT,Portugal,project,,Alentejo,,,,
9025,"unidade local de saude do nordeste, e.p.e. ",PT,Portugal,project,,Norte,,,,
9026,"unidade local de saude do norte alentejano, e.p.e.",PT,Portugal,project,,Alentejo,,,,
9027,unidos de cabo verde,PT,Portugal,project,,Lisboa,,,,
9028,unifato-confeccoes do centro lda,PT,Portugal,project,,Centro,,,,
9029,unilever jeronimo martins lda,PT,Portugal,project,,Lisboa,,,,
9030,"unilopes - industria de confeccoes, lda",PT,Portugal,project,,Centro,,,,
9031,"unioeste-representacoes de bebidas, lda.",PT,Portugal,project,,Centro,,,,
9032,union rh & formacao lda,PT,Portugal,project,,Norte,,,,
9033,"uniovo - ovos e derivados, s.a.",PT,Portugal,project,,Centro,,,,
9034,"unipasta, pastas ceramicas s.a.",PT,Portugal,project,,Centro,,,,
9035,unir associacao dos doentes mentais familias e amigos do algarve,PT,Portugal,project,,Algarve,,,,
9036,uniroda - transportes lda.,PT,Portugal,project,,Norte,,,,
9037,united investments (portugal) - empreendimentos turisticos s.a.,PT,Portugal,project,,Algarve,,,,
9038,unitefi - industrias texteis da figueira s.a.,PT,Portugal,project,,Centro,,,,
9039,"unitractores-equipamentos florestais e industriais, lda",PT,Portugal,project,,Centro,,,,
9040,univeg portugal - importacao exportacao transformacao e distribuicao de produtos alimentares s a,PT,Portugal,project,,Centro,,,,
9041,"univerplast fabrica de plasticos, lda",PT,Portugal,project,,Norte,,,,
9042,universidade catolica portuguesa,PT,Portugal,project,,Norte,,,,
9043,universidade da beira interior,PT,Portugal,project,,Centro,,,,
9044,universidade da madeira,PT,Portugal,project,,Região Autónoma da Madeira,,,,
9045,universidade de coimbra,PT,Portugal,project,,Centro,,,,
9046,universidade de evora,PT,Portugal,project,,Alentejo,,,,
9047,universidade de tras-os-montes e alto douro,PT,Portugal,project,,Norte,,,,
9048,universidade do algarve,PT,Portugal,project,,Algarve,,,,
9049,universidade do minho,PT,Portugal,project,,Norte,,,,
9050,universidade do porto,PT,Portugal,project,,Norte,,,,
9051,universidade do porto - faculdade de psicologia a ciencias de educacao,PT,Portugal,project,,Norte,,,,
9052,universidade dos acores,PT,Portugal,project,,Região Autónoma dos Açores,,,,
9053,universidade senior de evora - associacao de desenvolvimento comunitario,PT,Portugal,project,,Alentejo,,,,
9054,"upacal - uniao panificadora do cartaxo, lda.",PT,Portugal,project,,Alentejo,,,,
9055,upandaway consultoria informatica lda,PT,Portugal,project,,Norte,,,,
9056,uprel uniao produtores refrigerantes estarreja lda,PT,Portugal,project,,Centro,,,,
9057,"upskills, lda.",PT,Portugal,project,,Lisboa,,,,
9058,urbanop urbanizacoes e obras publicas lda,PT,Portugal,project,,Norte,,,,
9059,"urbanos - grupo, sgps, sa",PT,Portugal,project,,Lisboa,,,,
9060,"urbanos - supply chain, s.a. ",PT,Portugal,project,,Lisboa,,,,
9061,"urbanos servicos partilhados, sa",PT,Portugal,project,,Lisboa,,,,
9062,"urbanpolis - construcoes e empreendimentos, lda",PT,Portugal,project,,Norte,,,,
9063,"urbe, consultores associados, ldª",PT,Portugal,project,,Norte,,,,
9064,urbeansiaes - associacao p. promocao e acompanhemento do urbanismo comercial em carrazeda de ansiaes,PT,Portugal,project,,Norte,,,,
9065,urbinstal s.a.,PT,Portugal,project,,Lisboa,,,,
9066,"urbiplantec - urbanizacoes e terraplanagens, lda",PT,Portugal,project,,Centro,,,,
9067,urbitorres empreendimentos imobiliarios sa,PT,Portugal,project,,Centro,,,,
9068,"urcamat - materiais para construcao civil, lda.",PT,Portugal,project,,Centro,,,,
9069,"urcaplas, industria de plasticos, lda.",PT,Portugal,project,,Centro,,,,
9070,"urvinapor - artigos de higiene e seguranca, lda",PT,Portugal,project,,Alentejo,,,,
9071,urze - associacao florestal da encosta da serra da estrela,PT,Portugal,project,,Centro,,,,
9072,"usaris - consultoria e gestao, lda.",PT,Portugal,project,,Lisboa,,,,
9073,usf-an (unidades de saude familiar-associacao nacional),PT,Portugal,project,,Norte,,,,
9074,usimeca metalomecanica lda,PT,Portugal,project,,Centro,,,,
9075,"utiltejo - equipamentos hoteleiros, lda.",PT,Portugal,project,,Alentejo,,,,
9076,v.b. - fresagem s.a.,PT,Portugal,project,,Centro,,,,
9077,vadeca ambiente - preservacao e controle s.a.,PT,Portugal,project,,Lisboa,,,,
9078,vadeca jardins s a,PT,Portugal,project,,Lisboa,,,,
9079,"vagaluminios - serralharia de aluminios, lda.",PT,Portugal,project,,Centro,,,,
9080,valacabo - valas e instalacao de cabos electricos lda,PT,Portugal,project,,Alentejo,,,,
9081,"valadas & monteiro, actividades hoteleiras, lda.",PT,Portugal,project,,Alentejo,,,,
9082,valart metalurgica central vouga lda,PT,Portugal,project,,Centro,,,,
9083,valbopan - fibras de madeira s.a.,PT,Portugal,project,,Centro,,,,
9084,"valdelima - cooperativa polivalente de desenvolvimento rural, crl",PT,Portugal,project,,Norte,,,,
9085,valdemar fernandes da silva s. a.,PT,Portugal,project,,Norte,,,,
9086,vale & marcal sa,PT,Portugal,project,,Lisboa,,,,
9087,"vale do lobo resort turistico de luxo, s.a.",PT,Portugal,project,,Algarve,,,,
9088,vale dos pintassilgos - infantario lda,PT,Portugal,project,,Lisboa,,,,
9089,vale nogueira - sociedade de construcoes lda,PT,Portugal,project,,Norte,,,,
9090,vale rego antunes & ca lda,PT,Portugal,project,,Norte,,,,
9091,"valerius texteis, lda",PT,Portugal,project,,Norte,,,,
9092,"valfios - armazem de fios texteis, ldª",PT,Portugal,project,,Norte,,,,
9093,"valongodis soc de distribuicao, s.a.",PT,Portugal,project,,Norte,,,,
9094,valor rh lda,PT,Portugal,project,,Centro,,,,
9095,valorlis-valorizacao e tratamento de residuos solidos sa,PT,Portugal,project,,Centro,,,,
9096,"valorminho - valorizacao e tratamento de residuos solidos, s. a.",PT,Portugal,project,,Norte,,,,
9097,"valorset - gestao e valorizacao de reciclaveis, lda",PT,Portugal,project,,Alentejo,,,,
9098,valouro transportes lda,PT,Portugal,project,,Centro,,,,
9099,"valpel - comercio e transformacao de papel, lda",PT,Portugal,project,,Centro,,,,
9100,"valpi bus - alberto pinto & filhos transportes rodoviarios, s.a.",PT,Portugal,project,,Norte,,,,
9101,valpratos comercio de artigos para hotelaria lda,PT,Portugal,project,,Norte,,,,
9102,"valter gomes - coberturas metalicas autoportantes, lda ",PT,Portugal,project,,Centro,,,,
9103,"valter goncalves-serralharia civil e mecanica, limitada ",PT,Portugal,project,,Centro,,,,
9104,"vapesol - fabrica de componentes para calcado, unipessoal, lda.",PT,Portugal,project,,Norte,,,,
9105,varios - cooperativa de solidariedade social crl,PT,Portugal,project,,Centro,,,,
9106,"varzim lazer-empresa municipal de gestao de equipamentos desportivos e de lazer, e.m.",PT,Portugal,project,,Norte,,,,
9107,vasco pinto & agostinho sousa - produtos horticolas e ervas aromaticas lda,PT,Portugal,project,,Centro,,,,
9108,"vasconcelos & ca, lda",PT,Portugal,project,,Norte,,,,
9109,"vasicol - olaria de barro vermelho, lda",PT,Portugal,project,,Centro,,,,
9110,"vc form - formacao e consultoria de gestao, sa",PT,Portugal,project,,Norte,,,,
9111,vector mais - projectos e obras de interiores s.a.,PT,Portugal,project,,Lisboa,,,,
9112,"vectorindice consultores, lda",PT,Portugal,project,,Lisboa,,,,
9113,"velo d'ouro - comercio e industria de peles, s.a.",PT,Portugal,project,,Centro,,,,
9114,"venafil - cleaning and gardens, lda",PT,Portugal,project,,Norte,,,,
9115,"vendas novas, porta do alentejo - associacao de desenvolvimento local",PT,Portugal,project,,Alentejo,,,,
9116,veneravel irmandade de nossa senhora da lapa,PT,Portugal,project,,Norte,,,,
9117,veneravel ordem terceira de s. francisco,PT,Portugal,project,,Norte,,,,
9118,veneravel ordem terceira de sao francisco,PT,Portugal,project,,Norte,,,,
9119,"ventil - engenharia do ambiente, lda",PT,Portugal,project,,Centro,,,,
9120,ventilacoes moura lda,PT,Portugal,project,,Norte,,,,
9121,ventipower s.a,PT,Portugal,project,,Centro,,,,
9122,"ventos da europa transportes logistica, lda",PT,Portugal,project,,Centro,,,,
9123,"vercesa - comericio e fabrico de calcado, lda.",PT,Portugal,project,,Norte,,,,
9124,vercor-artigos electricos lda,PT,Portugal,project,,Norte,,,,
9125,"versao integral, lda",PT,Portugal,project,,Centro,,,,
9126,"versatil-comercializacao montagem e producao de mobiliario de escritorio, sa",PT,Portugal,project,,Norte,,,,
9127,vertica - servicos de consultadoria lda,PT,Portugal,project,,Lisboa,,,,
9128,vessadas associacao para o desenvolvimento agricola e rural das terras de coura,PT,Portugal,project,,Norte,,,,
9129,"vestas (portugal) - servicos de tecnologia eolica, lda.",PT,Portugal,project,,Norte,,,,
9130,vialsil construcao e conservacao lda,PT,Portugal,project,,Norte,,,,
9131,viana e dias lda,PT,Portugal,project,,Norte,,,,
9132,"vianacer-produtos alimentares, lda.",PT,Portugal,project,,Norte,,,,
9133,vianadis - sociedade de distribuicao s. a.,PT,Portugal,project,,Norte,,,,
9134,vianasoft - formacao e consultoria lda,PT,Portugal,project,,Norte,,,,
9135,vianastores - fabricacao estores lda ,PT,Portugal,project,,Norte,,,,
9136,vianatece artesanato tecelagem lda,PT,Portugal,project,,Norte,,,,
9137,"viapetro comercio e assistencia a postos de combustivel, lda",PT,Portugal,project,,Centro,,,,
9138,"viaplano sgps, sa",PT,Portugal,project,,Centro,,,,
9139,"viarco - industria de lapis, ldª",PT,Portugal,project,,Norte,,,,
9140,vice presidencia do governo regional - direccao regional de administracao publica e local,PT,Portugal,project,,Região Autónoma da Madeira,,,,
9141,vice presidencia emprego e competitividade empresarial,PT,Portugal,project,,Região Autónoma dos Açores,,,,
9142,"vice presidencia emprego e competitividade empresarial - direccao regional do trabalho, qualificacao profissional e defesa do consumidor",PT,Portugal,project,,Região Autónoma dos Açores,,,,
9143,vicentina - associacao para o desenvolvimento do sudoeste,PT,Portugal,project,,Algarve,,,,
9144,victor francisco - industria e comercio de mobiliario lda,PT,Portugal,project,,Centro,,,,
9145,victor guedes - industria e comercio s.a,PT,Portugal,project,,Centro,,,,
9146,vida economica-editorial sa,PT,Portugal,project,,Norte,,,,
9147,vidal da costa figueiredo & ca lda,PT,Portugal,project,,Norte,,,,
9148,"videira, felix & rodrigues, engenharia e construcao s.a.",PT,Portugal,project,,Lisboa,,,,
9149,"vidis - distribuicao de produtos alimentares, lda",PT,Portugal,project,,Centro,,,,
9150,"vidis c - distribuicao de produtos alimentares, lda",PT,Portugal,project,,Centro,,,,
9151,vidraria antonio ribeiro barbosa & filhos lda,PT,Portugal,project,,Norte,,,,
9152,vidraria armando  lda,PT,Portugal,project,,Norte,,,,
9153,vidraria bracarense lda,PT,Portugal,project,,Norte,,,,
9154,"vidraria carrilho, lda.",PT,Portugal,project,,Centro,,,,
9155,vidraria central de ermesinde lda,PT,Portugal,project,,Norte,,,,
9156,vidraria da gandra lda,PT,Portugal,project,,Norte,,,,
9157,"vidraria maria da fonte, lda",PT,Portugal,project,,Norte,,,,
9158,vidraria mortagua - vidros e espelhos s. a.,PT,Portugal,project,,Centro,,,,
9159,"vidraria taipas, lda",PT,Portugal,project,,Norte,,,,
9160,vidraria vianense vidros e colocacoes lda.,PT,Portugal,project,,Norte,,,,
9161,"vidro-souto de moreira, fernandes, macedo & ca, lda.",PT,Portugal,project,,Norte,,,,
9162,vidrociclo - reciclagem de residuos lda,PT,Portugal,project,,Centro,,,,
9163,vidromarques lda,PT,Portugal,project,,Norte,,,,
9164,vidromax - vidros e espelhos lda,PT,Portugal,project,,Centro,,,,
9165,"vidrotorre - industria transformadora de vidro plano, lda",PT,Portugal,project,,Norte,,,,
9166,vieira & botelho sucessores lda,PT,Portugal,project,,Região Autónoma dos Açores,,,,
9167,vieira & freitas lda,PT,Portugal,project,,Norte,,,,
9168,"vieira & marques, lda",PT,Portugal,project,,Norte,,,,
9169,vieira alves metalomecanica sa,PT,Portugal,project,,Centro,,,,
